CURSO;TURNO;CAMPUS;ANO;SEM;QUANTIDADE
73BL-CIÊNCIA DA RELIGIÃO;NOTURNO;JUIZ DE FORA;2020;1;        20
73BL-CIÊNCIA DA RELIGIÃO;NOTURNO;JUIZ DE FORA;2020;2;         3
73BL-CIÊNCIA DA RELIGIÃO;NOTURNO;JUIZ DE FORA;2021;1;         3
73BL-CIÊNCIA DA RELIGIÃO;NOTURNO;JUIZ DE FORA;2021;2;         1
73BL-CIÊNCIA DA RELIGIÃO;NOTURNO;JUIZ DE FORA;2022;1;        14
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2013;1;         1
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2014;1;         4
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2014;2;         1
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2015;1;        15
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2015;2;         8
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2016;1;         2
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2016;2;        10
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2017;1;         8
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2017;2;        10
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2018;1;        15
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2018;2;        13
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2019;1;        17
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2019;2;        25
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2020;1;        29
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2020;2;        36
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2021;1;        30
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2021;2;        28
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2022;1;        25
73C-ABI - CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2022;2;        19
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2012;2;         2
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2013;1;         2
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2013;2;         7
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2014;1;         6
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2014;2;         5
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2015;1;         7
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2015;2;         4
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2016;1;        20
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2016;2;         9
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2017;1;        10
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2017;2;         2
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2018;1;         9
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2018;2;        13
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2019;1;        11
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2019;2;        11
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2020;1;        16
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2020;2;        12
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2021;1;         5
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2021;2;         5
73CB-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2022;2;         3
73CL-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2013;1;         1
73CL-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2014;2;         1
73CL-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2015;2;         3
73CL-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2016;1;         8
73CL-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2016;2;         5
73CL-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2017;1;        16
73CL-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2017;2;        12
73CL-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2018;1;        10
73CL-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2018;2;         7
73CL-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2019;1;         6
73CL-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2019;2;         7
73CL-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2020;1;         9
73CL-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2020;2;         4
73CL-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2021;1;         3
73CL-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2021;2;         4
73CL-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2022;1;        10
73CL-CIÊNCIAS SOCIAIS;NOTURNO;JUIZ DE FORA;2022;2;         2
73D-TURISMO;NOTURNO;JUIZ DE FORA;2013;1;         8
73D-TURISMO;NOTURNO;JUIZ DE FORA;2013;2;        12
73D-TURISMO;NOTURNO;JUIZ DE FORA;2014;1;         8
73D-TURISMO;NOTURNO;JUIZ DE FORA;2014;2;         4
73D-TURISMO;NOTURNO;JUIZ DE FORA;2015;1;         6
73D-TURISMO;NOTURNO;JUIZ DE FORA;2015;2;         2
73D-TURISMO;NOTURNO;JUIZ DE FORA;2016;1;        13
73D-TURISMO;NOTURNO;JUIZ DE FORA;2016;2;         6
73D-TURISMO;NOTURNO;JUIZ DE FORA;2017;1;         4
73D-TURISMO;NOTURNO;JUIZ DE FORA;2018;1;         6
73D-TURISMO;NOTURNO;JUIZ DE FORA;2018;2;         1
73D-TURISMO;NOTURNO;JUIZ DE FORA;2019;1;         1
73D-TURISMO;NOTURNO;JUIZ DE FORA;2019;2;        10
73D-TURISMO;NOTURNO;JUIZ DE FORA;2020;1;         3
73D-TURISMO;NOTURNO;JUIZ DE FORA;2020;2;         1
73D-TURISMO;NOTURNO;JUIZ DE FORA;2021;1;         1
73D-TURISMO;NOTURNO;JUIZ DE FORA;2021;2;         2
73D-TURISMO;NOTURNO;JUIZ DE FORA;2022;1;         1
73D-TURISMO;NOTURNO;JUIZ DE FORA;2022;2;         2
73E-ABI - FILOSOFIA;NOTURNO;JUIZ DE FORA;2014;1;         1
73E-ABI - FILOSOFIA;NOTURNO;JUIZ DE FORA;2016;1;         2
73E-ABI - FILOSOFIA;NOTURNO;JUIZ DE FORA;2017;1;         1
73EL-FILOSOFIA;NOTURNO;JUIZ DE FORA;2014;1;         3
73EL-FILOSOFIA;NOTURNO;JUIZ DE FORA;2014;2;         1
73EL-FILOSOFIA;NOTURNO;JUIZ DE FORA;2022;1;         1
74A-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE BICAS;INTEGRAL;JUIZ DE FORA;2009;2;        52
74A-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE BICAS;INTEGRAL;JUIZ DE FORA;2011;2;        55
74A-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE BICAS;INTEGRAL;JUIZ DE FORA;2012;2;        47
74A-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE BICAS;INTEGRAL;JUIZ DE FORA;2016;2;        34
74A-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE BICAS;INTEGRAL;JUIZ DE FORA;2018;2;        23
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2006;2;         2
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2009;2;       211
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2011;2;       107
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2012;2;        98
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2014;1;        70
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2015;2;         1
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2016;2;        87
74B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2018;2;        45
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;INTEGRAL;JUIZ DE FORA;2012;2;        99
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;INTEGRAL;JUIZ DE FORA;2013;2;         1
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;INTEGRAL;JUIZ DE FORA;2014;1;        55
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;INTEGRAL;JUIZ DE FORA;2016;2;        40
74C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE UBÁ;INTEGRAL;JUIZ DE FORA;2018;2;        24
74D-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE CONSELHEIRO LAFAIETE;INTEGRAL;JUIZ DE FORA;2018;2;        22
74E-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO DE CATAGUASES;INTEGRAL;JUIZ DE FORA;2018;2;        25
75A-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ARAXÁ;INTEGRAL;JUIZ DE FORA;2010;2;        39
75A-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ARAXÁ;INTEGRAL;JUIZ DE FORA;2012;2;        16
75A-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ARAXÁ;INTEGRAL;JUIZ DE FORA;2013;1;        13
75A-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ARAXÁ;INTEGRAL;JUIZ DE FORA;2014;1;        21
75A-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ARAXÁ;INTEGRAL;JUIZ DE FORA;2016;2;        16
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;INTEGRAL;JUIZ DE FORA;2010;2;        36
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;INTEGRAL;JUIZ DE FORA;2012;2;        19
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;INTEGRAL;JUIZ DE FORA;2013;1;         9
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;INTEGRAL;JUIZ DE FORA;2014;1;        10
75B-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BARROSO;INTEGRAL;JUIZ DE FORA;2016;2;        22
75C-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BICAS;INTEGRAL;JUIZ DE FORA;2010;2;        32
75C-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BICAS;INTEGRAL;JUIZ DE FORA;2012;2;        19
75C-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BICAS;INTEGRAL;JUIZ DE FORA;2013;1;         7
75C-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BICAS;INTEGRAL;JUIZ DE FORA;2022;2;        13
75D-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CATAGUASES;INTEGRAL;JUIZ DE FORA;2010;2;        29
75D-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CATAGUASES;INTEGRAL;JUIZ DE FORA;2012;2;        35
75D-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CATAGUASES;INTEGRAL;JUIZ DE FORA;2014;1;        27
75D-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CATAGUASES;INTEGRAL;JUIZ DE FORA;2016;2;        23
75E-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ILICÍNEA;INTEGRAL;JUIZ DE FORA;2010;2;        30
75E-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ILICÍNEA;INTEGRAL;JUIZ DE FORA;2012;2;        19
75E-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ILICÍNEA;INTEGRAL;JUIZ DE FORA;2013;1;         9
75E-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ILICÍNEA;INTEGRAL;JUIZ DE FORA;2014;1;        13
75E-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE ILICÍNEA;INTEGRAL;JUIZ DE FORA;2017;2;         4
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2000;2;         1
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2010;1;         1
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2010;2;        42
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2012;2;        30
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2013;1;         8
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2014;1;        17
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2016;2;        37
75F-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JUIZ DE FORA;INTEGRAL;JUIZ DE FORA;2022;2;        23
75G-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SALINAS;INTEGRAL;JUIZ DE FORA;2010;2;        35
75G-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SALINAS;INTEGRAL;JUIZ DE FORA;2012;2;        30
75G-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SALINAS;INTEGRAL;JUIZ DE FORA;2013;1;         1
75H-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SANTA RITA DE CALDAS;INTEGRAL;JUIZ DE FORA;2010;2;        22
75I-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SETE LAGOAS;INTEGRAL;JUIZ DE FORA;2010;2;        41
75I-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SETE LAGOAS;INTEGRAL;JUIZ DE FORA;2022;2;        14
75J-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIMÓTEO;INTEGRAL;JUIZ DE FORA;2010;2;        36
75J-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIMÓTEO;INTEGRAL;JUIZ DE FORA;2012;2;        18
75J-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIMÓTEO;INTEGRAL;JUIZ DE FORA;2013;1;         9
75J-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIMÓTEO;INTEGRAL;JUIZ DE FORA;2014;1;        22
75J-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIMÓTEO;INTEGRAL;JUIZ DE FORA;2016;2;        23
75K-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BOA ESPERANÇA;INTEGRAL;JUIZ DE FORA;2012;2;        25
75K-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE BOA ESPERANÇA;INTEGRAL;JUIZ DE FORA;2013;1;         8
75L-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE IPATINGA;INTEGRAL;JUIZ DE FORA;2010;2;         5
75L-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE IPATINGA;INTEGRAL;JUIZ DE FORA;2012;2;        29
75L-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE IPATINGA;INTEGRAL;JUIZ DE FORA;2013;1;         3
75M-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CONSELHEIRO LAFAIETE;INTEGRAL;JUIZ DE FORA;2014;1;        10
75M-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CONSELHEIRO LAFAIETE;INTEGRAL;JUIZ DE FORA;2016;2;        17
75M-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CONSELHEIRO LAFAIETE;INTEGRAL;JUIZ DE FORA;2022;2;        11
75N-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIRADENTES;INTEGRAL;JUIZ DE FORA;2014;1;        25
75N-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE TIRADENTES;INTEGRAL;JUIZ DE FORA;2017;2;        21
75O-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE UBÁ;INTEGRAL;JUIZ DE FORA;2012;2;         1
75O-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE UBÁ;INTEGRAL;JUIZ DE FORA;2014;1;        24
75O-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE UBÁ;INTEGRAL;JUIZ DE FORA;2016;2;        12
75O-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE UBÁ;INTEGRAL;JUIZ DE FORA;2022;2;        15
75P-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE GOVERNADOR VALADARES;INTEGRAL;JUIZ DE FORA;2017;2;        26
75P-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE GOVERNADOR VALADARES;INTEGRAL;JUIZ DE FORA;2022;2;         8
75Q-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CARANDAÍ;INTEGRAL;JUIZ DE FORA;2020;2;        29
75R-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE CONFINS;INTEGRAL;JUIZ DE FORA;2020;2;        16
75S-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE JABOTICATUBAS;INTEGRAL;JUIZ DE FORA;2020;2;         2
75T-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE MONTE SIÃO;INTEGRAL;JUIZ DE FORA;2020;2;        17
75U-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE SABARÁ;INTEGRAL;JUIZ DE FORA;2020;2;        30
75V-LICENCIATURA EM COMPUTAÇÃO - UAB - PÓLO DE DURANDÉ;INTEGRAL;JUIZ DE FORA;2022;2;         8
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2006;2;         1
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2007;1;         1
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2007;2;         1
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2008;1;         6
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2008;2;         4
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2009;1;         5
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2009;2;         5
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2010;1;         2
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2010;2;         3
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2011;1;         2
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2011;2;        35
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2012;1;         2
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2012;2;        41
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2013;1;         7
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2013;2;        36
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2014;1;        15
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2014;2;        45
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2015;2;        39
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2016;2;        44
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2017;1;         1
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2017;2;        40
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2018;2;        38
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2019;2;        40
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2020;2;        35
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2021;2;        40
76A-SISTEMAS DE INFORMAÇÃO;NOTURNO;JUIZ DE FORA;2022;2;        38
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2004;1;         1
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2006;1;         1
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2007;1;         3
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2008;1;         2
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2009;1;         1
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2010;1;         3
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2010;2;         5
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2011;1;        36
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2011;2;         4
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2012;1;        36
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2012;2;         2
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2013;1;        36
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2013;2;         6
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2014;1;       102
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2015;1;        38
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2016;1;        40
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2016;2;         1
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2017;1;        41
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2018;1;        34
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2019;1;        42
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2020;1;        51
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2021;1;        36
77A-CIÊNCIAS CONTÁBEIS;INTEGRAL;JUIZ DE FORA;2022;1;        32
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2008;1;         1
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2009;1;         2
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2010;1;         3
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2011;1;        45
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2011;2;         1
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2012;1;        46
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2012;2;         3
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2013;1;        36
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2014;1;        73
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2014;2;         2
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2015;1;        45
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2015;2;         2
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2016;1;        36
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2016;2;         1
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2017;1;        37
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2017;2;         1
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2018;1;        36
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2018;2;         2
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2019;1;        46
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2020;1;        53
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2021;1;        33
78A-CIÊNCIAS CONTÁBEIS;NOTURNO;JUIZ DE FORA;2022;1;        32
79A-ADMINISTRAÇÃO PÚBLICA - UAB - POLO BEIRA - MOÇAMBIQUE;INTEGRAL;JUIZ DE FORA;2010;2;        30
79B-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO LICHINGA - MOÇAMBIQUE;INTEGRAL;JUIZ DE FORA;2010;2;        30
79C-ADMINISTRAÇÃO PÚBLICA - UAB - PÓLO MAPUTO - MOÇAMBIQUE;INTEGRAL;JUIZ DE FORA;2010;2;        31
81A-FÍSICA;NOTURNO;JUIZ DE FORA;2008;1;         1
81A-FÍSICA;NOTURNO;JUIZ DE FORA;2009;1;         1
81A-FÍSICA;NOTURNO;JUIZ DE FORA;2010;1;         2
81A-FÍSICA;NOTURNO;JUIZ DE FORA;2011;2;        24
81A-FÍSICA;NOTURNO;JUIZ DE FORA;2012;1;         3
81A-FÍSICA;NOTURNO;JUIZ DE FORA;2012;2;        11
81A-FÍSICA;NOTURNO;JUIZ DE FORA;2013;1;         2
81A-FÍSICA;NOTURNO;JUIZ DE FORA;2013;2;        18
81A-FÍSICA;NOTURNO;JUIZ DE FORA;2014;2;        33
81A-FÍSICA;NOTURNO;JUIZ DE FORA;2015;2;        26
81A-FÍSICA;NOTURNO;JUIZ DE FORA;2016;1;         3
